StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NSW,103,Banks,83630,Oatley East,41350,SOON,Zhi,6,Y,N,ALP,Labor,177,3.65
NSW,103,Banks,83630,Oatley East,41411,COLEMAN,David,7,N,Y,LP,Liberal,248,-7.22
NSW,103,Banks,83630,Oatley East,40625,COYNE,John,8,N,N,IND,Independent,9,1.64
NSW,103,Banks,83630,Oatley East,999,Informal,Informal,999,N,N,NA,Informal,34,2.68
NSW,103,Banks,59,Oatley West,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,23,1.66
NSW,103,Banks,59,Oatley West,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,32,0.24
NSW,103,Banks,59,Oatley West,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,11,0.79
NSW,103,Banks,59,Oatley West,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,31,2.24
NSW,103,Banks,59,Oatley West,41486,HANNA,Natalie,5,N,N,GRN,The Greens,157,-1.35
NSW,103,Banks,59,Oatley West,41350,SOON,Zhi,6,Y,N,ALP,Labor,491,1.64
NSW,103,Banks,59,Oatley West,41411,COLEMAN,David,7,N,Y,LP,Liberal,605,-1.55
NSW,103,Banks,59,Oatley West,40625,COYNE,John,8,N,N,IND,Independent,36,2.6
NSW,103,Banks,59,Oatley West,999,Informal,Informal,999,N,N,NA,Informal,64,0.59
NSW,103,Banks,7,Padstow,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,61,4.39
NSW,103,Banks,7,Padstow,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,73,2.61
NSW,103,Banks,7,Padstow,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,8,0.58
NSW,103,Banks,7,Padstow,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,47,3.39
NSW,103,Banks,7,Padstow,41486,HANNA,Natalie,5,N,N,GRN,The Greens,217,6.91
NSW,103,Banks,7,Padstow,41350,SOON,Zhi,6,Y,N,ALP,Labor,513,1.25
NSW,103,Banks,7,Padstow,41411,COLEMAN,David,7,N,Y,LP,Liberal,432,-12.11
NSW,103,Banks,7,Padstow,40625,COYNE,John,8,N,N,IND,Independent,37,2.67
NSW,103,Banks,7,Padstow,999,Informal,Informal,999,N,N,NA,Informal,145,0.54
NSW,103,Banks,58722,Padstow BANKS PPVC,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,395,2.86
NSW,103,Banks,58722,Padstow BANKS PPVC,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,460,0.73
NSW,103,Banks,58722,Padstow BANKS PPVC,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,70,0.51
NSW,103,Banks,58722,Padstow BANKS PPVC,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,350,2.54
NSW,103,Banks,58722,Padstow BANKS PPVC,41486,HANNA,Natalie,5,N,N,GRN,The Greens,1380,3.31
NSW,103,Banks,58722,Padstow BANKS PPVC,41350,SOON,Zhi,6,Y,N,ALP,Labor,5153,2.9
NSW,103,Banks,58722,Padstow BANKS PPVC,41411,COLEMAN,David,7,N,Y,LP,Liberal,5788,-7.42
NSW,103,Banks,58722,Padstow BANKS PPVC,40625,COYNE,John,8,N,N,IND,Independent,202,1.46
NSW,103,Banks,58722,Padstow BANKS PPVC,999,Informal,Informal,999,N,N,NA,Informal,1302,3.92
NSW,103,Banks,8,Padstow East,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,51,4.57
NSW,103,Banks,8,Padstow East,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,47,1.75
NSW,103,Banks,8,Padstow East,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,6,0.54
NSW,103,Banks,8,Padstow East,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,36,3.23
NSW,103,Banks,8,Padstow East,41486,HANNA,Natalie,5,N,N,GRN,The Greens,250,13.54
NSW,103,Banks,8,Padstow East,41350,SOON,Zhi,6,Y,N,ALP,Labor,372,-1.21
NSW,103,Banks,8,Padstow East,41411,COLEMAN,David,7,N,Y,LP,Liberal,341,-13.18
NSW,103,Banks,8,Padstow East,40625,COYNE,John,8,N,N,IND,Independent,13,1.16
NSW,103,Banks,8,Padstow East,999,Informal,Informal,999,N,N,NA,Informal,165,2.28
NSW,103,Banks,10,Padstow South,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,55,3.65
NSW,103,Banks,10,Padstow South,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,68,0.96
NSW,103,Banks,10,Padstow South,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,16,1.06
NSW,103,Banks,10,Padstow South,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,46,3.05
NSW,103,Banks,10,Padstow South,41486,HANNA,Natalie,5,N,N,GRN,The Greens,184,4.97
NSW,103,Banks,10,Padstow South,41350,SOON,Zhi,6,Y,N,ALP,Labor,503,3.58
NSW,103,Banks,10,Padstow South,41411,COLEMAN,David,7,N,Y,LP,Liberal,594,-10.47
NSW,103,Banks,10,Padstow South,40625,COYNE,John,8,N,N,IND,Independent,41,2.72
NSW,103,Banks,10,Padstow South,999,Informal,Informal,999,N,N,NA,Informal,164,1.67
NSW,103,Banks,11,Panania,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,21,3.04
NSW,103,Banks,11,Panania,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,33,2.9
NSW,103,Banks,11,Panania,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,8,1.16
NSW,103,Banks,11,Panania,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,20,2.89
NSW,103,Banks,11,Panania,41486,HANNA,Natalie,5,N,N,GRN,The Greens,83,3.44
NSW,103,Banks,11,Panania,41350,SOON,Zhi,6,Y,N,ALP,Labor,252,2.12
NSW,103,Banks,11,Panania,41411,COLEMAN,David,7,N,Y,LP,Liberal,261,-10.18
NSW,103,Banks,11,Panania,40625,COYNE,John,8,N,N,IND,Independent,13,1.88
NSW,103,Banks,11,Panania,999,Informal,Informal,999,N,N,NA,Informal,63,0.51
NSW,103,Banks,12,Panania Central,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,28,3.05
NSW,103,Banks,12,Panania Central,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,37,0.89
NSW,103,Banks,12,Panania Central,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,10,1.09
NSW,103,Banks,12,Panania Central,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,24,2.61
NSW,103,Banks,12,Panania Central,41486,HANNA,Natalie,5,N,N,GRN,The Greens,123,6.14
NSW,103,Banks,12,Panania Central,41350,SOON,Zhi,6,Y,N,ALP,Labor,346,5.35
NSW,103,Banks,12,Panania Central,41411,COLEMAN,David,7,N,Y,LP,Liberal,336,-13.55
NSW,103,Banks,12,Panania Central,40625,COYNE,John,8,N,N,IND,Independent,14,1.53
NSW,103,Banks,12,Panania Central,999,Informal,Informal,999,N,N,NA,Informal,101,3.47
NSW,103,Banks,13,Panania North,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,58,3.99
NSW,103,Banks,13,Panania North,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,55,0.15
NSW,103,Banks,13,Panania North,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,31,2.13
NSW,103,Banks,13,Panania North,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,50,3.44
NSW,103,Banks,13,Panania North,41486,HANNA,Natalie,5,N,N,GRN,The Greens,229,8.45
NSW,103,Banks,13,Panania North,41350,SOON,Zhi,6,Y,N,ALP,Labor,528,2.62
NSW,103,Banks,13,Panania North,41411,COLEMAN,David,7,N,Y,LP,Liberal,472,-12.13
NSW,103,Banks,13,Panania North,40625,COYNE,John,8,N,N,IND,Independent,29,2
NSW,103,Banks,13,Panania North,999,Informal,Informal,999,N,N,NA,Informal,172,2.69
NSW,103,Banks,14,Panania South,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,62,3.49
NSW,103,Banks,14,Panania South,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,74,0.67
NSW,103,Banks,14,Panania South,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,12,0.68
NSW,103,Banks,14,Panania South,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,48,2.7
NSW,103,Banks,14,Panania South,41486,HANNA,Natalie,5,N,N,GRN,The Greens,217,4.29
NSW,103,Banks,14,Panania South,41350,SOON,Zhi,6,Y,N,ALP,Labor,592,1.96
NSW,103,Banks,14,Panania South,41411,COLEMAN,David,7,N,Y,LP,Liberal,730,-7.25
NSW,103,Banks,14,Panania South,40625,COYNE,John,8,N,N,IND,Independent,40,2.25
NSW,103,Banks,14,Panania South,999,Informal,Informal,999,N,N,NA,Informal,185,3.09
NSW,103,Banks,16,Peakhurst East,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,53,4.17
NSW,103,Banks,16,Peakhurst East,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,58,0.32
NSW,103,Banks,16,Peakhurst East,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,12,0.94
NSW,103,Banks,16,Peakhurst East,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,30,2.36
NSW,103,Banks,16,Peakhurst East,41486,HANNA,Natalie,5,N,N,GRN,The Greens,157,5.03
NSW,103,Banks,16,Peakhurst East,41350,SOON,Zhi,6,Y,N,ALP,Labor,487,3.99
NSW,103,Banks,16,Peakhurst East,41411,COLEMAN,David,7,N,Y,LP,Liberal,446,-6.65
NSW,103,Banks,16,Peakhurst East,40625,COYNE,John,8,N,N,IND,Independent,27,2.13
NSW,103,Banks,16,Peakhurst East,999,Informal,Informal,999,N,N,NA,Informal,161,2.85
NSW,103,Banks,17,Peakhurst South,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,44,3.38
NSW,103,Banks,17,Peakhurst South,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,46,0.19
NSW,103,Banks,17,Peakhurst South,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,11,0.85
NSW,103,Banks,17,Peakhurst South,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,46,3.54
NSW,103,Banks,17,Peakhurst South,41486,HANNA,Natalie,5,N,N,GRN,The Greens,125,0.09
NSW,103,Banks,17,Peakhurst South,41350,SOON,Zhi,6,Y,N,ALP,Labor,415,2.01
NSW,103,Banks,17,Peakhurst South,41411,COLEMAN,David,7,N,Y,LP,Liberal,588,-5.44
NSW,103,Banks,17,Peakhurst South,40625,COYNE,John,8,N,N,IND,Independent,26,2
NSW,103,Banks,17,Peakhurst South,999,Informal,Informal,999,N,N,NA,Informal,156,4.65
NSW,103,Banks,18,Peakhurst West,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,62,3.53
NSW,103,Banks,18,Peakhurst West,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,62,0.54
NSW,103,Banks,18,Peakhurst West,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,4,0.23
NSW,103,Banks,18,Peakhurst West,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,72,4.1
NSW,103,Banks,18,Peakhurst West,41486,HANNA,Natalie,5,N,N,GRN,The Greens,248,5.09
NSW,103,Banks,18,Peakhurst West,41350,SOON,Zhi,6,Y,N,ALP,Labor,618,2.34
NSW,103,Banks,18,Peakhurst West,41411,COLEMAN,David,7,N,Y,LP,Liberal,666,-8.03
NSW,103,Banks,18,Peakhurst West,40625,COYNE,John,8,N,N,IND,Independent,23,1.31
NSW,103,Banks,18,Peakhurst West,999,Informal,Informal,999,N,N,NA,Informal,240,4.18
NSW,103,Banks,19,Penshurst,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,16,1.99
NSW,103,Banks,19,Penshurst,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,29,0.55
NSW,103,Banks,19,Penshurst,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,3,0.37
NSW,103,Banks,19,Penshurst,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,15,1.86
NSW,103,Banks,19,Penshurst,41486,HANNA,Natalie,5,N,N,GRN,The Greens,88,3.12
NSW,103,Banks,19,Penshurst,41350,SOON,Zhi,6,Y,N,ALP,Labor,346,3.06
NSW,103,Banks,19,Penshurst,41411,COLEMAN,David,7,N,Y,LP,Liberal,292,-4.55
NSW,103,Banks,19,Penshurst,40625,COYNE,John,8,N,N,IND,Independent,17,2.11
NSW,103,Banks,19,Penshurst,999,Informal,Informal,999,N,N,NA,Informal,91,0.67
NSW,103,Banks,60,Penshurst Central,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,46,3.14
NSW,103,Banks,60,Penshurst Central,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,64,2.13
NSW,103,Banks,60,Penshurst Central,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,17,1.16
NSW,103,Banks,60,Penshurst Central,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,46,3.14
NSW,103,Banks,60,Penshurst Central,41486,HANNA,Natalie,5,N,N,GRN,The Greens,210,2.42
NSW,103,Banks,60,Penshurst Central,41350,SOON,Zhi,6,Y,N,ALP,Labor,576,-0.47
NSW,103,Banks,60,Penshurst Central,41411,COLEMAN,David,7,N,Y,LP,Liberal,477,-6.19
NSW,103,Banks,60,Penshurst Central,40625,COYNE,John,8,N,N,IND,Independent,29,1.98
NSW,103,Banks,60,Penshurst Central,999,Informal,Informal,999,N,N,NA,Informal,156,2.25
NSW,103,Banks,22,Picnic Point North,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,37,3.2
NSW,103,Banks,22,Picnic Point North,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,54,1.82
NSW,103,Banks,22,Picnic Point North,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,13,1.12
NSW,103,Banks,22,Picnic Point North,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,40,3.45
NSW,103,Banks,22,Picnic Point North,41486,HANNA,Natalie,5,N,N,GRN,The Greens,141,6.13
NSW,103,Banks,22,Picnic Point North,41350,SOON,Zhi,6,Y,N,ALP,Labor,359,1.28
NSW,103,Banks,22,Picnic Point North,41411,COLEMAN,David,7,N,Y,LP,Liberal,500,-8.23
NSW,103,Banks,22,Picnic Point North,40625,COYNE,John,8,N,N,IND,Independent,14,1.21
NSW,103,Banks,22,Picnic Point North,999,Informal,Informal,999,N,N,NA,Informal,135,3.79
NSW,103,Banks,83635,Picnic Point South,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,5,4.81
NSW,103,Banks,83635,Picnic Point South,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,7,1.48
NSW,103,Banks,83635,Picnic Point South,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,0,0
NSW,103,Banks,83635,Picnic Point South,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,3,2.88
NSW,103,Banks,83635,Picnic Point South,41486,HANNA,Natalie,5,N,N,GRN,The Greens,15,9.72
NSW,103,Banks,83635,Picnic Point South,41350,SOON,Zhi,6,Y,N,ALP,Labor,16,-5.15
NSW,103,Banks,83635,Picnic Point South,41411,COLEMAN,David,7,N,Y,LP,Liberal,55,-10.8
NSW,103,Banks,83635,Picnic Point South,40625,COYNE,John,8,N,N,IND,Independent,3,2.88
NSW,103,Banks,83635,Picnic Point South,999,Informal,Informal,999,N,N,NA,Informal,13,6.13
NSW,103,Banks,121520,Punchbowl (Banks),41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,45,5.39
NSW,103,Banks,121520,Punchbowl (Banks),41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,35,-0.79
NSW,103,Banks,121520,Punchbowl (Banks),41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,12,1.44
NSW,103,Banks,121520,Punchbowl (Banks),41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,20,2.4
NSW,103,Banks,121520,Punchbowl (Banks),41486,HANNA,Natalie,5,N,N,GRN,The Greens,234,21.53
NSW,103,Banks,121520,Punchbowl (Banks),41350,SOON,Zhi,6,Y,N,ALP,Labor,288,-23.28
NSW,103,Banks,121520,Punchbowl (Banks),41411,COLEMAN,David,7,N,Y,LP,Liberal,180,-0.68
NSW,103,Banks,121520,Punchbowl (Banks),40625,COYNE,John,8,N,N,IND,Independent,21,2.51
NSW,103,Banks,121520,Punchbowl (Banks),999,Informal,Informal,999,N,N,NA,Informal,366,11.67
NSW,103,Banks,121514,Ramsgate BANKS PPVC,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,8,2.17
NSW,103,Banks,121514,Ramsgate BANKS PPVC,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,21,0.79
NSW,103,Banks,121514,Ramsgate BANKS PPVC,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,3,0.81
NSW,103,Banks,121514,Ramsgate BANKS PPVC,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,6,1.63
NSW,103,Banks,121514,Ramsgate BANKS PPVC,41486,HANNA,Natalie,5,N,N,GRN,The Greens,37,1.1
NSW,103,Banks,121514,Ramsgate BANKS PPVC,41350,SOON,Zhi,6,Y,N,ALP,Labor,105,1.32
NSW,103,Banks,121514,Ramsgate BANKS PPVC,41411,COLEMAN,David,7,N,Y,LP,Liberal,181,-5.86
NSW,103,Banks,121514,Ramsgate BANKS PPVC,40625,COYNE,John,8,N,N,IND,Independent,8,2.17
NSW,103,Banks,121514,Ramsgate BANKS PPVC,999,Informal,Informal,999,N,N,NA,Informal,45,6.6
NSW,103,Banks,57281,Revesby,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,35,3.05
NSW,103,Banks,57281,Revesby,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,41,0.37
NSW,103,Banks,57281,Revesby,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,11,0.96
NSW,103,Banks,57281,Revesby,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,53,4.62
NSW,103,Banks,57281,Revesby,41486,HANNA,Natalie,5,N,N,GRN,The Greens,155,4.74
NSW,103,Banks,57281,Revesby,41350,SOON,Zhi,6,Y,N,ALP,Labor,415,1.19
NSW,103,Banks,57281,Revesby,41411,COLEMAN,David,7,N,Y,LP,Liberal,404,-6.04
NSW,103,Banks,57281,Revesby,40625,COYNE,John,8,N,N,IND,Independent,33,2.88
NSW,103,Banks,57281,Revesby,999,Informal,Informal,999,N,N,NA,Informal,207,4.97
NSW,103,Banks,25,Revesby North,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,64,4.31
NSW,103,Banks,25,Revesby North,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,62,1.25
NSW,103,Banks,25,Revesby North,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,9,0.61
NSW,103,Banks,25,Revesby North,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,33,2.22
NSW,103,Banks,25,Revesby North,41486,HANNA,Natalie,5,N,N,GRN,The Greens,221,6.31
NSW,103,Banks,25,Revesby North,41350,SOON,Zhi,6,Y,N,ALP,Labor,580,2.37
NSW,103,Banks,25,Revesby North,41411,COLEMAN,David,7,N,Y,LP,Liberal,481,-9.47
NSW,103,Banks,25,Revesby North,40625,COYNE,John,8,N,N,IND,Independent,34,2.29
NSW,103,Banks,25,Revesby North,999,Informal,Informal,999,N,N,NA,Informal,289,7.3
NSW,103,Banks,26,Revesby South,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,51,2.96
NSW,103,Banks,26,Revesby South,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,74,1.69
NSW,103,Banks,26,Revesby South,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,9,0.52
NSW,103,Banks,26,Revesby South,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,57,3.31
NSW,103,Banks,26,Revesby South,41486,HANNA,Natalie,5,N,N,GRN,The Greens,291,6.03
NSW,103,Banks,26,Revesby South,41350,SOON,Zhi,6,Y,N,ALP,Labor,556,0.82
NSW,103,Banks,26,Revesby South,41411,COLEMAN,David,7,N,Y,LP,Liberal,660,-7.2
NSW,103,Banks,26,Revesby South,40625,COYNE,John,8,N,N,IND,Independent,26,1.51
NSW,103,Banks,26,Revesby South,999,Informal,Informal,999,N,N,NA,Informal,199,5.01
NSW,103,Banks,3,Riverwood East,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,71,5.42
NSW,103,Banks,3,Riverwood East,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,46,-0.15
NSW,103,Banks,3,Riverwood East,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,8,0.61
NSW,103,Banks,3,Riverwood East,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,23,1.75
NSW,103,Banks,3,Riverwood East,41486,HANNA,Natalie,5,N,N,GRN,The Greens,206,8.96
NSW,103,Banks,3,Riverwood East,41350,SOON,Zhi,6,Y,N,ALP,Labor,540,-0.94
NSW,103,Banks,3,Riverwood East,41411,COLEMAN,David,7,N,Y,LP,Liberal,397,-6.47
NSW,103,Banks,3,Riverwood East,40625,COYNE,John,8,N,N,IND,Independent,20,1.53
NSW,103,Banks,3,Riverwood East,999,Informal,Informal,999,N,N,NA,Informal,279,5.41
NSW,103,Banks,27,Riverwood North,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,35,3.85
NSW,103,Banks,27,Riverwood North,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,20,0.44
NSW,103,Banks,27,Riverwood North,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,5,0.55
NSW,103,Banks,27,Riverwood North,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,14,1.54
NSW,103,Banks,27,Riverwood North,41486,HANNA,Natalie,5,N,N,GRN,The Greens,116,6.27
NSW,103,Banks,27,Riverwood North,41350,SOON,Zhi,6,Y,N,ALP,Labor,412,-0.86
NSW,103,Banks,27,Riverwood North,41411,COLEMAN,David,7,N,Y,LP,Liberal,294,-1.29
NSW,103,Banks,27,Riverwood North,40625,COYNE,John,8,N,N,IND,Independent,13,1.43
NSW,103,Banks,27,Riverwood North,999,Informal,Informal,999,N,N,NA,Informal,212,3.45
NSW,103,Banks,28,Riverwood South,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,51,4.8
NSW,103,Banks,28,Riverwood South,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,36,0.24
NSW,103,Banks,28,Riverwood South,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,5,0.47
NSW,103,Banks,28,Riverwood South,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,17,1.6
NSW,103,Banks,28,Riverwood South,41486,HANNA,Natalie,5,N,N,GRN,The Greens,107,2.91
NSW,103,Banks,28,Riverwood South,41350,SOON,Zhi,6,Y,N,ALP,Labor,458,6.14
NSW,103,Banks,28,Riverwood South,41411,COLEMAN,David,7,N,Y,LP,Liberal,374,-10.35
NSW,103,Banks,28,Riverwood South,40625,COYNE,John,8,N,N,IND,Independent,15,1.41
NSW,103,Banks,28,Riverwood South,999,Informal,Informal,999,N,N,NA,Informal,140,2.14
NSW,103,Banks,109501,Rockdale BANKS PPVC,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,8,4.62
NSW,103,Banks,109501,Rockdale BANKS PPVC,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,5,-1.12
NSW,103,Banks,109501,Rockdale BANKS PPVC,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,6,3.47
NSW,103,Banks,109501,Rockdale BANKS PPVC,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,7,4.05
NSW,103,Banks,109501,Rockdale BANKS PPVC,41486,HANNA,Natalie,5,N,N,GRN,The Greens,25,3.02
NSW,103,Banks,109501,Rockdale BANKS PPVC,41350,SOON,Zhi,6,Y,N,ALP,Labor,62,1.1
NSW,103,Banks,109501,Rockdale BANKS PPVC,41411,COLEMAN,David,7,N,Y,LP,Liberal,53,-11.3
NSW,103,Banks,109501,Rockdale BANKS PPVC,40625,COYNE,John,8,N,N,IND,Independent,7,4.05
NSW,103,Banks,109501,Rockdale BANKS PPVC,999,Informal,Informal,999,N,N,NA,Informal,25,7.98
NSW,103,Banks,109006,Special Hospital Team 1,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,10,8.13
NSW,103,Banks,109006,Special Hospital Team 1,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,4,-0.27
NSW,103,Banks,109006,Special Hospital Team 1,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,1,0.81
NSW,103,Banks,109006,Special Hospital Team 1,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,2,1.63
NSW,103,Banks,109006,Special Hospital Team 1,41486,HANNA,Natalie,5,N,N,GRN,The Greens,5,-5.2
NSW,103,Banks,109006,Special Hospital Team 1,41350,SOON,Zhi,6,Y,N,ALP,Labor,51,6.03
NSW,103,Banks,109006,Special Hospital Team 1,41411,COLEMAN,David,7,N,Y,LP,Liberal,42,-11.98
NSW,103,Banks,109006,Special Hospital Team 1,40625,COYNE,John,8,N,N,IND,Independent,8,6.5
NSW,103,Banks,109006,Special Hospital Team 1,999,Informal,Informal,999,N,N,NA,Informal,16,7.45
NSW,103,Banks,109100,Special Hospital Team 2,41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,12,7.74
NSW,103,Banks,109100,Special Hospital Team 2,41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,9,2.29
NSW,103,Banks,109100,Special Hospital Team 2,41990,PEARCE,Phillip,3,N,N,AUD,Australian Democrats,2,1.29
NSW,103,Banks,109100,Special Hospital Team 2,41871,MOMIRCEVSKI,Marika,4,N,N,LTP,Libertarian,0,0
NSW,103,Banks,109100,Special Hospital Team 2,41486,HANNA,Natalie,5,N,N,GRN,The Greens,3,-7.33
NSW,103,Banks,109100,Special Hospital Team 2,41350,SOON,Zhi,6,Y,N,ALP,Labor,61,3.92
NSW,103,Banks,109100,Special Hospital Team 2,41411,COLEMAN,David,7,N,Y,LP,Liberal,66,-3.55
NSW,103,Banks,109100,Special Hospital Team 2,40625,COYNE,John,8,N,N,IND,Independent,2,1.29
NSW,103,Banks,109100,Special Hospital Team 2,999,Informal,Informal,999,N,N,NA,Informal,46,18.83
NSW,103,Banks,108389,Ultimo (Banks),41763,TARUSTE,Allan,1,N,N,CYA,Trumpet of Patriots,0,0
NSW,103,Banks,108389,Ultimo (Banks),41858,NICOL,Todd,2,N,N,ON,Pauline Hanson's One Nation,0,-0.01
